id(時間割コード),classId(何かに使うかもしれない通し番号),name,teacher,credit,style,url,termperiod
22C02,20210403,１年セミナー,稲葉　利江子,2,ハイブリッド,https://zoom.us/j/98587504744?pwd=UVlIeEVnN1FNcEYxN3pPWjV1TXppZz09,T1Tue2/T3Tue2
22C03,20210404,１年セミナー,青柳　龍也,2,ハイブリッド,https://zoom.us/j/91818404888?pwd=K1VVV3E2dmg2MjV1VW9zT1pNZm8rdz09,T1Tue2/T3Tue2
22C04,20210405,１年セミナー,栗原　一貴,2,ハイブリッド,https://zoom.us/j/98483300949?pwd=LytHVFc0VGltVmxuYU93R1BaQU95Zz09,T1Tue2/T3Tue2
22C05,20210406,１年セミナー,中野　美由紀,2,ハイブリッド,https://zoom.us/j/98556018123?pwd=YXNmaVVkOG5YVm9mMFJ2VnVHMERwQT09,T1Tue2/T3Tue2
22C06,20210407,１年セミナー,新田　善久,2,ハイブリッド,https://zoom.us/j/94970714260?pwd=QjRmUElmZ2pSd3Uzc0xSbFphelVoQT09,T1Tue2/T3Tue2
22C07,20210408,１年セミナー,杉村　大輔,2,ハイブリッド,https://zoom.us/j/94384237468?pwd=ZjBPNlhzRmdwVVVVZHFIQVdaRmdNQT09,T1Tue2/T3Tue2
22G01,20210409,Oral English I (英),Charles D. Hubenthal,3,オンライン,https://zoom.us/j/94159719932?pwd=TWRLb0Jvb2JTWnJ1aGpjYXFMNjlhQT09,T1Tue2/T3Tue2/T4Tue2
22G02,20210410,Oral English I (英),Simon Stevens,3,オンライン,https://zoom.us/j/92886255747?pwd=SEU3VUdMMWZLUkNJUXliWWZaMHltUT09,T1Tue2/T3Tue2/T4Tue2
22G03,20210411,Oral English I (英),Kim Marie Turnberg Sano,3,オンライン,https://zoom.us/j/94709704624?pwd=ZnQ0a3YzTTJ2R09ES3JqbzVyVktPQT09,T1Tue2/T3Tue2/T4Tue2
22G04,20210412,Composition I (国・多),福圓　容子,3,オンライン,https://zoom.us/j/97519351217?pwd=blg4Y0o5OVZ5bGJCUjNncXlzVUlIQT09,T1Tue2/T3Tue2/T4Tue2
22G05,20210413,Composition I (国・多),滝澤　真理子,3,オンライン,https://zoom.us/j/95119395358?pwd=c292UHhaS1NiKzJOTGgvMFFCY1pOdz09,T1Tue2/T3Tue2/T4Tue2
22G06,20210414,Composition I (国・多),楠　香織,3,オンライン,https://zoom.us/j/99711602509?pwd=VVgyQVN6eFR4eCtHeGJGaXpxbXc1UT09,T1Tue2/T3Tue2/T4Tue2
22G07,20210415,Composition I (国・多),前田　陽子,3,オンライン,https://zoom.us/j/93734094951?pwd=UUwwNW95M054NWovK0JvdHNTU2tZUT09,T1Tue2/T3Tue2/T4Tue2
22G08,20210416,Pronunciation I (英),近藤　ゆう子,3,オンライン,Coming Soon…,T1Tue2/T3Tue2/T4Tue2
22G09,20210417,Pronunciation I (英),榊原　かをり,3,オンライン,https://zoom.us/j/97537182267?pwd=ckoxcFY0NmFIUTNBaHFzSWNXMHFSQT09,T1Tue2/T3Tue2/T4Tue2
22G10,20210418,フランス語 I (文法) C (英),坂井　由加里,3,オンライン,https://zoom.us/j/94750637504?pwd=c3ZueXZHMDh6WjY4aWVVMDEwQ2VTdz09,T1Tue2/T3Tue2/T4Tue2
22G11,20210419,フランス語 I (演習) f (国・多),稲村　真実,3,オンライン,https://zoom.us/j/93659424405?pwd=alAwK2ZJdmUrN0R3ZWo1YXZLcHR4UT09,T1Tue2/T3Tue2/T4Tue2
22G12,20210420,フランス語 II (演習) a (英),Nicolas Blanchard,3,オンライン,https://zoom.us/j/92086664404?pwd=aEFvTnJqMzJ2Ri9hdTNYa3RyK2xHdz09,T1Tue2/T3Tue2/T4Tue2
22G13,20210421,中国語 I (文法) E (国・多),関　智英,3,オンライン,https://zoom.us/j/97278653574?pwd=YW5BZjdsWXJhK001TzBBWndLL3gwUT09,T1Tue2/T3Tue2/T4Tue2
22G14,20210422,中国語 II (演習) a (英),姚　毅,3,オンライン,https://zoom.us/j/93174588526?pwd=YlhPbHIrYWJsY2tzV1VXa3ExMzZaQT09,T1Tue2/T3Tue2/T4Tue2
22G15,20210423,スペイン語 I (文法) C (英),高松　英樹,3,オンライン,https://zoom.us/j/95047308362?pwd=bUxFaGNKU1RVcmtHcFhyT1Y5M3JnQT09,T1Tue2/T3Tue2/T4Tue2
22G16,20210424,韓国・朝鮮語 II (講読) E (国・多),金　泰植,3,オンライン,https://zoom.us/j/97302813518?pwd=TnFzNHpVaSszTTJoS2FBWjhnbnhtQT09,T1Tue2/T3Tue2/T4Tue2
22G17,20210425,韓国・朝鮮語 II (演習) d (国・多),稲毛　恵,3,オンライン,https://zoom.us/j/92387004263?pwd=aFNoVWRMSjJ1ZWsvMWpCL1FldUlUQT09,T1Tue2/T3Tue2/T4Tue2
22G18,20210426,Literary Reading II,山田　純子,3,オンライン,https://zoom.us/j/95452118655?pwd=S3MwZ29rZHFFczVLUEdUb0ZWNzZaQT09,T1Tue2/T3Tue2/T4Tue2
22G19,20210427,Literary Reading II,Jonathan D. Picken / 米須　初美,3,オンライン,https://zoom.us/j/95818578731?pwd=KzF1UnR4dml1V2VLTU1CdURzWUtUdz09,T1Tue2/T3Tue2/T4Tue2
22G20,20210428,Grammar II (英),阪口　美津子,3,オンライン,https://zoom.us/j/94664076461?pwd=Q2dBYzk1VFl1Q250ZVk1RjZ3d0g1Zz09,T1Tue2/T3Tue2/T4Tue2
22G21,20210429,３年セミナー,阿部　曜子,3,ハイブリッド,https://zoom.us/j/96978728963?pwd=L1hPU3RMV0RSYW10KzZPMnphT0hOUT09,T1Tue2/T3Tue2/T4Tue2
22G22,20210430,Academic Writing & Presentation III,Terry Keith Fieldsend,3,オンライン,https://zoom.us/j/91034466131?pwd=VUxpUTQ2YWlmR0hja3dJRTljd2RXZz09,T1Tue2/T3Tue2/T4Tue2
22G23,20210431,４年セミナー,阿部　曜子,3,ハイブリッド,https://zoom.us/j/96978728963?pwd=L1hPU3RMV0RSYW10KzZPMnphT0hOUT09,T1Tue2/T3Tue2/T4Tue2
22G24,20210432,４年セミナー,中村　雅子,3,ハイブリッド,https://zoom.us/j/97375622119?pwd=dDlTZitBQkJwWjVRY29BelMyMWozUT09,T1Tue2/T3Tue2/T4Tue2
22G25,20210433,卒論指導,星野　徳子,3,オンライン,https://zoom.us/j/98471919694?pwd=MUN2Mm1XMk9Gejg1K2JhZUtTNkZFUT09,T1Tue2/T3Tue2/T4Tue2
22G26,20210434,日本語教授法,古川　敦子,3,オンライン,https://zoom.us/j/95574455988?pwd=bWdqMVB1VVdveGhZUktlR0ZkYTB6Zz09,T1Tue2/T3Tue2/T4Tue2
22G27,20210435,日本語文法概論,庵　功雄,3,オンライン,https://zoom.us/j/93981396108?pwd=dWs1N1IwTjJ1a1pEcWxFMVNSNGF3dz09,T1Tue2/T3Tue2/T4Tue2
22G28,20210436,１年セミナー,網谷　龍介,3,ハイブリッド,https://zoom.us/j/93029894809?pwd=SFlPZ1FybXNtOHIxeHhWNlVIOExldz09,T1Tue2/T3Tue2/T4Tue2
22G29,20210437,１年セミナー,Sookyeong Hong,3,ハイブリッド,https://zoom.us/j/92091118381?pwd=QjMyUFVKcUQ1RzFNZGg2KzlxWk51QT09,T1Tue2/T3Tue2/T4Tue2
22G30,20210438,１年セミナー,葛西　弘隆,3,ハイブリッド,https://zoom.us/j/96214091182?pwd=T25rcXdZZVpQK21zR0hidkJ2bWsxQT09,T1Tue2/T3Tue2/T4Tue2
22G31,20210439,１年セミナー,光成　歩,3,ハイブリッド,https://zoom.us/j/95821988435?pwd=RDNtcDMxRUpSQjQ4SG1BSVRxQlM5QT09,T1Tue2/T3Tue2/T4Tue2
22G32,20210440,１年セミナー,森　悠子,3,ハイブリッド,https://zoom.us/j/94075278281?pwd=RzZKQUZPd2c5c3p6RHhvMTZydWFZZz09,T1Tue2/T3Tue2/T4Tue2
22G33,20210441,１年セミナー,西川　賢,3,ハイブリッド,https://zoom.us/j/98189657126?pwd=cldQL0FjaFdIdXhVR2RHc1ZXeG0zZz09,T1Tue2/T3Tue2/T4Tue2
22G34,20210442,１年セミナー,柴田　邦臣,3,ハイブリッド,https://zoom.us/j/92746829784?pwd=UTZ2NjlZdFNrTmpQMmJCOVNvTUlEQT09,T1Tue2/T3Tue2/T4Tue2
22G35,20210443,１年セミナー,武田　万里子,3,ハイブリッド,https://zoom.us/j/98614654306?pwd=d2xRN0VzMFNtS29yaUJONEFYSjZuUT09,T1Tue2/T3Tue2/T4Tue2
22G36,20210444,１年セミナー,吉岡　潤,3,ハイブリッド,https://zoom.us/j/93947452421?pwd=eGhhWTJCVVpaSGtoQnpBWjFLL2VMQT09,T1Tue2/T3Tue2/T4Tue2
22G37,20210445,３年セミナー,渡邊　あや,3,ハイブリッド,https://zoom.us/j/98859395225?pwd=NWtkdVI4MnIra2pHaHhZZU1pVForZz09,T1Tue2/T3Tue2/T4Tue2
22G38,20210446,４年セミナー,下谷内　奈緒,3,ハイブリッド,https://zoom.us/j/98269439157?pwd=UVJHUElFelJGZi8rQTdoQnhlTHpIZz09,T1Tue2/T3Tue2/T4Tue2
22G39,20210447,言語教育方法論 B,古川　敦子,3,オンライン,https://zoom.us/j/95574455988?pwd=bWdqMVB1VVdveGhZUktlR0ZkYTB6Zz09,T1Tue2/T3Tue2/T4Tue2
22G40,20210448,数学科指導法 II,野町　直史,3,オンライン,https://zoom.us/j/93246363751?pwd=bytvNmZWWHZFek9IRnhRUzBQdFpTdz09,T1Tue2/T3Tue2/T4Tue2
22G41,20210449,複素解析学(演習付),中屋敷　厚,6,オンライン,https://zoom.us/j/92913335715?pwd=V21lRlVMc2JDdGJNdHkyRHlBbExrQT09,T1Tue2/T3Tue2/T4Tue2/T1Thu2/T3Thu2/T4Thu2
22G42,20210450,１年基礎セミナー,木村　真希子,3,ハイブリッド,https://zoom.us/j/94363990172?pwd=N3pBb3pkR0VoUFR4SnRHczN5SEhGZz09,T1Tue2/T3Tue2/T4Tue2
22G43,20210451,１年基礎セミナー,丸山　淳子,3,ハイブリッド,https://zoom.us/j/95453898474?pwd=QW5XWWFkVTNFNHVBLzl3cVQ4TlFBUT09,T1Tue2/T3Tue2/T4Tue2
22G44,20210452,１年基礎セミナー,三澤　健宏,3,ハイブリッド,https://zoom.us/j/92378240627?pwd=WUU5SERHZE9pb0NGNVJ3ZXhRODJMUT09,T1Tue2/T3Tue2/T4Tue2
22G45,20210453,スペイン語 III (演習),Ines Planas Navarro,3,オンライン,https://zoom.us/j/93933857960?pwd=ZEdhQnpRdTFKZTk4MFdjNURNTE1nQT09,T1Tue2/T3Tue2/T4Tue2
22N01,20210454,情報処理II b,菅沼　睦,1,オンライン(未確定),Coming Soon…,T3Tue2
22N02,20210455,Extensive Reading I (英),菅原　供子,1,オンライン(未確定),Coming Soon…,T3Tue2
22N03,20210456,Intensive Reading I a (英),梅垣　代枝野,1,オンライン(未確定),Coming Soon…,T3Tue2
22N04,20210457,Intensive Reading I a (英),山本　三穂,1,オンライン(未確定),Coming Soon…,T3Tue2
22N05,20210458,スペイン語 III (演習) (3),Ines Planas Navarro,1,オンライン(未確定),Coming Soon…,T3Tue2
22N06,20210459,日本語指導 Aa (3),関　麻由美,1,オンライン(未確定),Coming Soon…,T3Tue2
22N07,20210460,余暇教育(レク活動とグループワーク),Maja Sori Doval,0.5,オンライン(未確定),Coming Soon…,T3Tue2
22N08,20210461,言語思想論(3),多賀　吉隆,1,オンライン(未確定),Coming Soon…,T3Tue2
22N09,20210462,東アジア研究(北朝鮮特論),朴　正鎮,1,オンライン(未確定),Coming Soon…,T3Tue2
22N10,20210463,東アジア研究(現代中国特論),吉見　崇,1,オンライン(未確定),Coming Soon…,T3Tue2
22N11,20210464,コンテンツデザイン,永嶋　さゆり,1,オンライン(未確定),Coming Soon…,T3Tue2
22N12,20210465,Cultural Representation in Media,Alexandra Hambleton,1,オンライン(未確定),Coming Soon…,T3Tue2
22N13,20210466,３年セミナー (3),松山　章子,1,オンライン(未確定),Coming Soon…,T3Tue2
22N14,20210467,３年セミナー (3),川端　浩平,1,オンライン(未確定),Coming Soon…,T3Tue2
22N15,20210468,食と環境,八塚　春名,1,オンライン(未確定),Coming Soon…,T3Tue2
22N21,20210469,家族社会学,鷹田　佳典,1,オンライン(未確定),Coming Soon…,T3Tue2
22P01,20210470,文学批評,大田　信良,2,オンライン(未確定),Coming Soon…,T3Tue2/T4Tue2
22P02,20210471,社会科・地理歴史科指導法 I,小原　淳,2,オンライン(未確定),Coming Soon…,T3Tue2/T4Tue2
22P03,20210472,位相入門(演習付),井上　歩,4,オンライン(未確定),Coming Soon…,T3Tue2/T4Tue2/T3Thu2/T4Thu2
22R01,20210473,情報処理II c,菅沼　睦,1,オンライン(未確定),Coming Soon…,T4Tue2
22R02,20210474,Intensive Reading I b (英),梅垣　代枝野,1,オンライン(未確定),Coming Soon…,T4Tue2
22R03,20210475,Intensive Reading I b (英),菅原　供子,1,オンライン(未確定),Coming Soon…,T4Tue2
22R04,20210476,Intensive Reading I b (英),山本　三穂,1,オンライン(未確定),Coming Soon…,T4Tue2
22R05,20210477,スペイン語 III (演習) (4),Ines Planas Navarro,1,オンライン(未確定),Coming Soon…,T4Tue2
22R06,20210478,日本語指導 Aa (4),関　麻由美,1,オンライン(未確定),Coming Soon…,T4Tue2
22R07,20210479,余暇教育(スポーツと身体スキル),Maja Sori Doval,0.5,オンライン(未確定),Coming Soon…,T4Tue2
22R08,20210480,言語思想論(4),多賀　吉隆,1,オンライン(未確定),Coming Soon…,T4Tue2
22R09,20210481,東アジア研究(朝鮮半島の国際政治),朴　正鎮,1,オンライン(未確定),Coming Soon…,T4Tue2
22R10,20210482,東アジア研究(現代中国経済論),吉見　崇,1,オンライン(未確定),Coming Soon…,T4Tue2
22R11,20210483,コンピュータグラフィックス a,新田　善久,1,オンライン(未確定),Coming Soon…,T4Tue2
22R12,20210484,３年セミナー (4),松山　章子,1,オンライン(未確定),Coming Soon…,T4Tue2
22R13,20210485,３年セミナー (4),川端　浩平,1,オンライン(未確定),Coming Soon…,T4Tue2
23A01,20210486,キリスト教概論(1),中西　恭子,1,オンライン,https://zoom.us/j/97509006077?pwd=bGhySG5HMGdmRThaZkpBaEI2WHRmQT09,T1Tue3
23A02,20210487,日本文学(古典文学)(1),木村　朗子,1,オンライン,https://zoom.us/j/98899801555?pwd=S29hVUtrVm1vdEZEbEZEUnhzMUc1dz09,T1Tue3
23A03,20210488,余暇教育(スポーツと身体スキル),Maja Sori Doval,0.5,ハイブリッド,Coming Soon…,T1Tue3
23A04,20210489,English III (Lecture)(1),タック川崎　レスリー,1,オンライン,https://zoom.us/j/97499741254?pwd=dHRyaTVsOVhWc0lUOTBIZng4MnFpQT09,T1Tue3
23A05,20210490,国際経営論(1),木村　有里,1,オンライン,https://zoom.us/j/91763413771?pwd=UVI3aFhaSTBxeDl0cFpZcmVCaUxNZz09,T1Tue3
23A06,20210491,日本研究(日本と台湾の近現代関係史),岡本　真希子,1,オンライン,https://zoom.us/j/98867388885?pwd=NXBzanRzb2hEWWcvaHluTmxWZStPZz09,T1Tue3
23A07,20210492,日本研究(古典文学)(1),木村　朗子,1,オンライン,https://zoom.us/j/98899801555?pwd=S29hVUtrVm1vdEZEbEZEUnhzMUc1dz09,T1Tue3
23A08,20210493,Oral English III (1),Terry Keith Fieldsend,1,オンライン,https://zoom.us/j/93223041369?pwd=MTdLOWY4RFFCUktiM2tUMVNwdUhHZz09,T1Tue3
23A09,20210494,インターラクティブシステム,栗原　一貴,1,オンライン,https://zoom.us/j/97823739029?pwd=Z29EK2VwVUkyZGlsaWtuRHZuRGlNUT09,T1Tue3
23A10,20210495,アルゴリズム c (演習付),新田　善久,2,オンライン,https://zoom.us/j/96310751161?pwd=T2dDdEtUaGUrM1JVMGF4bzMrMXFYUT09,T1Tue3/T1Tue4
23A11,20210496,国際人口論(1),三澤　健宏,1,オンライン,https://zoom.us/j/96595354448?pwd=ZlFJemhiaGNFSUZraURpMEJSRnFxQT09,T1Tue3
23A12,20210497,代数学基礎(演習付),松野　一夫・前田　多恵,2,オンライン,https://zoom.us/j/94900751363?pwd=dWRNWWdMWGZEVXA2WnpWeDY5a09CUT09,T1Tue3/T1Fri3
23A13,20210498,３年セミナー (1),木村　真希子,1,ハイブリッド,https://zoom.us/j/96049337210?pwd=Z2c0MHFEMVQ0WFUycHJ0Rit0UDBIdz09,T1Tue3
23A14,20210499,３年セミナー (1),丸山　淳子,1,ハイブリッド,https://zoom.us/j/93995201796?pwd=U2FKbmdzQzRUM29hWHZFN3IwM1ZXUT09,T1Tue3
23A15,20210500,医療人類学,松山　章子,1,オンライン,https://zoom.us/j/99137821790?pwd=Mi9OWHplaUF5VUdGcUtvVUZHWUsrQT09,T1Tue3
23C01,20210501,日英語の比較,井川　壽子,2,オンライン,https://zoom.us/j/94645375934?pwd=VllEMklBM0tRSnRJYlQxMU5iN09XUT09,T1Tue3/T3Tue3
23C02,20210502,対照言語学 1,井川　壽子,2,オンライン,https://zoom.us/j/94645375934?pwd=VllEMklBM0tRSnRJYlQxMU5iN09XUT09,T1Tue3/T3Tue3
23G01,20210503,フランス語 I (文法) D (国・多),稲村　真実,3,オンライン,https://zoom.us/j/93817130590?pwd=eGsweVNQZ3hrb2pWdk1IeU9mK0lLUT09,T1Tue3/T3Tue3/T4Tue3
23G02,20210504,フランス語 I (文法) G (国・多),坂井　由加里,3,オンライン,https://zoom.us/j/97343078710?pwd=REwxZzhiTlZZeGFCSmpvQ29wR1N1Zz09,T1Tue3/T3Tue3/T4Tue3
23G03,20210505,フランス語 II (講読) F (国・多),市川　裕史,3,オンライン,https://zoom.us/j/97976037187?pwd=OFBTODZWUlZVVnBpTTBTWDZnLzlTQT09,T1Tue3/T3Tue3/T4Tue3
23G04,20210506,ドイツ語 I (文法) A (英),松鵜　功記,3,オンライン,https://zoom.us/j/98738952706?pwd=SlNOY1hwOGcxaFRaWEk3cVJwNnBTUT09,T1Tue3/T3Tue3/T4Tue3
23G05,20210507,ドイツ語 II (演習) a (英),久保山　亮,3,オンライン,https://zoom.us/j/99612373503?pwd=VEp5UDdnMmpZdkwyb2pPcXpoeDFIZz09,T1Tue3/T3Tue3/T4Tue3
23G06,20210508,中国語 I (文法) A (英),上西　啓,3,オンライン,https://zoom.us/j/95009902210?pwd=ZVo5ZXFPcUZGazRhOWQxbVc1REMxQT09,T1Tue3/T3Tue3/T4Tue3
23G07,20210509,中国語 II (演習) g (国・多),姚　毅,3,オンライン,https://zoom.us/j/92484874464?pwd=T2Y2bkszUVcxUW1HTUxreGFvclpUQT09,T1Tue3/T3Tue3/T4Tue3
23G08,20210510,ロシア語 II (講読),松嵜　英也,3,オンライン,https://zoom.us/j/97311269580?pwd=MSsrQ1lrRU1xMHo2TzJ0Z1dyQWVJUT09,T1Tue3/T3Tue3/T4Tue3
23G09,20210511,スペイン語 I (演習) g (国・多),政岡　潔子,3,オンライン,https://zoom.us/j/95165155469?pwd=OGpTWjRXeXNwUGVSb0VueWF6cFJsQT09,T1Tue3/T3Tue3/T4Tue3
23G10,20210512,スペイン語 II (講読) E (国・多),中井　博康,3,オンライン,https://zoom.us/j/94332258681?pwd=MGk0bmFsc0NYdmppSlExVzlSd0NCUT09,T1Tue3/T3Tue3/T4Tue3
23G11,20210513,韓国・朝鮮語 II (演習) c (英),稲毛　恵,3,オンライン,https://zoom.us/j/94139467185?pwd=Wm5yL0NRSmF3NnJJaS82RVFqQVp6UT09,T1Tue3/T3Tue3/T4Tue3
23G12,20210514,基礎セミナー,中西　雅之,3,ハイブリッド,https://zoom.us/j/93723714821?pwd=bFc2b3k5OXRnT3BnNjlqNFpkZlg4UT09,T1Tue3/T3Tue3/T4Tue3
23G13,20210515,基礎セミナー,菅　靖子,3,ハイブリッド,https://zoom.us/j/97380824806?pwd=UWhZY0hGMEpneXRjNjc4Q2hkZ01wQT09,T1Tue3/T3Tue3/T4Tue3
23G14,20210516,基礎セミナー,阿部　曜子,3,ハイブリッド,https://zoom.us/j/93880767854?pwd=WmxkUldtVUxkMVd6bUFtMFhOdlN2QT09,T1Tue3/T3Tue3/T4Tue3
23G15,20210517,基礎セミナー,相木　裕史,3,ハイブリッド,https://zoom.us/j/99715164995?pwd=d2hBUUFDNzVDWk1PWVpJdE1Vbm5Sdz09,T1Tue3/T3Tue3/T4Tue3
23G16,20210518,基礎セミナー,Alexandra Hambleton,3,ハイブリッド,https://zoom.us/j/97089295713?pwd=WVYzdTg2TXFRWThaVzZTaUdHZ0lIZz09,T1Tue3/T3Tue3/T4Tue3
23G17,20210519,Literary Reading I,菅原　供子,3,オンライン,https://zoom.us/j/96893454494?pwd=MXcvNVQ5eVZZeStKa3lhOWtIQytKZz09,T1Tue3/T3Tue3/T4Tue3
23G18,20210520,Literary Reading I,米須　初美,3,オンライン,https://zoom.us/j/94735323540?pwd=VzFGOEFNa2RuUVQxVSt0ZGdiRktudz09,T1Tue3/T3Tue3/T4Tue3
23G19,20210521,Literary Reading I,梅垣　代枝野,3,オンライン,https://zoom.us/j/96734157431?pwd=TnBFenFkbVJXSEF1WHR2NDlieU8zUT09,T1Tue3/T3Tue3/T4Tue3
23G20,20210522,Academic Listening II,Annette Karseras,3,オンライン,https://zoom.us/j/99048992493?pwd=bTZ1aVlLWGxlaFQyaTdrYTNCZ0tKQT09,T1Tue3/T3Tue3/T4Tue3
23G21,20210523,３年セミナー,稲垣　善律,3,ハイブリッド,https://zoom.us/j/94327041331?pwd=M3JaWDdCRWFCN3dTUDlxUzNYeWdldz09,T1Tue3/T3Tue3/T4Tue3
23G22,20210524,３年セミナー,Jonathan D. Picken,3,ハイブリッド,https://zoom.us/j/98710704456?pwd=OFc3SnkyQXlvYXNsWGhLRzZ4L1h3dz09,T1Tue3/T3Tue3/T4Tue3
23G23,20210525,３年セミナー,John William Cheng,3,ハイブリッド,https://zoom.us/j/91216116379?pwd=SzVpYUVhRExrWTNZQUl4R3JzSmJ4UT09,T1Tue3/T3Tue3/T4Tue3
23G24,20210526,Academic Writing & Presentation III,Elizabeth I. Dow,3,オンライン,https://zoom.us/j/95530468979?pwd=OWZkOVlqdTJ1Y0RVR2MzeVQzeFBwZz09,T1Tue3/T3Tue3/T4Tue3
23G25,20210527,アメリカ文学史,池野　みさお,3,オンライン,https://zoom.us/j/97547612097?pwd=c205bC96c3VrM2lLbEtINE05VXZQUT09,T1Tue3/T3Tue3/T4Tue3
23G26,20210528,音声学,広実　義人,3,オンライン,https://zoom.us/j/94935610333?pwd=NC9wb3FnY2xPbWU5UzQrUUZHZUhRdz09,T1Tue3/T3Tue3/T4Tue3
23G27,20210529,日本語教材・教具論,古川　敦子,3,オンライン,https://zoom.us/j/96802644890?pwd=K1FSVFlEb0tRMTgvSS9kbVEyaWRrZz09,T1Tue3/T3Tue3/T4Tue3
23G28,20210530,３年セミナー,下谷内　奈緒,3,ハイブリッド,https://zoom.us/j/98536104730?pwd=Y0FubjdpdEQrM2JSRTUyejJOM3ZMUT09,T1Tue3/T3Tue3/T4Tue3
23G29,20210531,３年セミナー,西川　賢,3,ハイブリッド,https://zoom.us/j/98090676049?pwd=c3Boa2RTOUY0TW9KeEFVYkNVbFQxZz09,T1Tue3/T3Tue3/T4Tue3
23G30,20210532,３年セミナー,光成　歩,3,ハイブリッド,https://zoom.us/j/94542189048?pwd=TEV6UUxWL0lVUGV1bHpMSVozb3pYQT09,T1Tue3/T3Tue3/T4Tue3
23G31,20210533,４年セミナー,井上　則子,3,ハイブリッド,https://zoom.us/j/96097154818?pwd=Z3k3WThKWXJQdFZtVkVaWTNoV095QT09,T1Tue3/T3Tue3/T4Tue3
23G32,20210534,English III (Practice),Chris Burgess,3,オンライン,https://zoom.us/j/98312321865?pwd=bk1uNlp1a2xjeWoyTFByN1FEY3krQT09,T1Tue3/T3Tue3/T4Tue3
23G33,20210535,言語教育方法論 A,豊嶋　朗子,3,オンライン,https://zoom.us/j/98025702661?pwd=cHpSNUxQT0xsVzVEa0ZVM0ZTVEtsUT09,T1Tue3/T3Tue3/T4Tue3
23G34,20210536,言語教材開発論 B,古川　敦子,3,オンライン,https://zoom.us/j/96802644890?pwd=K1FSVFlEb0tRMTgvSS9kbVEyaWRrZz09,T1Tue3/T3Tue3/T4Tue3
23G35,20210537,４年セミナー,小西　由紀子,6,ハイブリッド,https://zoom.us/j/99254548445?pwd=Y1BqNzQwMGxPTVVIUUtVRmgvQjEvUT09,T1Tue3/T3Tue3/T4Tue3/T1Tue4/T3Tue4/T4Tue4
23G36,20210538,４年セミナー,中屋敷　厚,6,ハイブリッド,https://zoom.us/j/96479848616?pwd=azhXUlJkQmRKbGE5YXpZN1RtR0srZz09,T1Tue3/T3Tue3/T4Tue3/T1Tue4/T3Tue4/T4Tue4
23G37,20210539,４年セミナー / プロジェクト,中野　美由紀,5,ハイブリッド,https://zoom.us/j/99761051191?pwd=VHVwaXVHL2FDeVlUaVZiQmNIQU9ZQT09,T1Tue3/T3Tue4/T3Tue5/T4Tue3/T4Tue4
23G38,20210540,MI４年セミナー,北村　文,3,ハイブリッド,https://zoom.us/j/91447864803?pwd=K2dFNTRldXVMM0xlNlU5SHBBci9SUT09,T1Tue3/T3Tue3/T4Tue3
23G39,20210541,英語科指導法 I,豊嶋　朗子,3,オンライン,https://zoom.us/j/98025702661?pwd=cHpSNUxQT0xsVzVEa0ZVM0ZTVEtsUT09,T1Tue3/T3Tue3/T4Tue3
23G40,20210542,数学科指導法 II,野町　直史,3,オンライン,https://zoom.us/j/94847125726?pwd=ajdrOFNvUnRCcG1wRkk2ZDhERllydz09,T1Tue3/T3Tue3/T4Tue3
23G41,20210543,フランス語 III (演習) (1)(3)(4),Nicolas Blanchard,3,オンライン,https://zoom.us/j/97920824219?pwd=MTZ1QnZ5anNkUlNnOEZBdERuY3dUdz09,T1Tue3/T3Tue3/T4Tue3
23N01,20210544,キリスト教概論(3),中西　恭子,1,オンライン(未確定),Coming Soon…,T3Tue3
23N02,20210545,日本文学(古典文学)(3),木村　朗子,1,オンライン(未確定),Coming Soon…,T3Tue3
23N03,20210546,余暇教育(スポーツと身体スキル),Maja Sori Doval,0.5,オンライン(未確定),Coming Soon…,T3Tue3
23N04,20210547,English III (Lecture)(3),タック川崎　レスリー,1,オンライン(未確定),Coming Soon…,T3Tue3
23N05,20210548,国際経営論(3),木村　有里,1,オンライン(未確定),Coming Soon…,T3Tue3
23N06,20210549,日本研究(日本と朝鮮半島の近現代関係史),岡本　真希子,1,オンライン(未確定),Coming Soon…,T3Tue3
23N07,20210550,日本研究(古典文学)(3),木村　朗子,1,オンライン(未確定),Coming Soon…,T3Tue3
23N08,20210551,Oral English III (3),Terry Keith Fieldsend,1,オンライン(未確定),Coming Soon…,T3Tue3
23N09,20210552,アルゴリズム a (演習付),新田　善久,2,オンライン(未確定),Coming Soon…,T3Tue3/T3Tue4
23N10,20210553,マルチメディア(演習付),杉村　大輔,2,オンライン(未確定),Coming Soon…,T3Tue3/T3Tue4
23N11,20210554,国際人口論(3),三澤　健宏,1,オンライン(未確定),Coming Soon…,T3Tue3
23N12,20210555,データリテラシー b,中野　美由紀,1,オンライン(未確定),Coming Soon…,T3Tue3
23N13,20210556,３年セミナー (3),木村　真希子,1,オンライン(未確定),Coming Soon…,T3Tue3
23N14,20210557,３年セミナー (3),丸山　淳子,1,オンライン(未確定),Coming Soon…,T3Tue3
23P01,20210558,演劇と教育,吉田　真理子,2,オンライン(未確定),Coming Soon…,T3Tue3/T4Tue3
23P02,20210559,代数入門(演習付),松野　一夫・前田　多恵,4,オンライン(未確定),Coming Soon…,T3Tue3/T4Tue3/T3Fri3/T4Fri3
